ObjId,ra,dec,u,g,r,i,z,redshift,r25,votos,elip,clockwise,anticlockwise,edge_disc,dont_know,merger,combined,massa_estelar
1237652628565131411,7.93854824446925,-11.1158494912275,19.0758,18.42142,18.2033,18.19258,18.02644,0.01371696,3.562321,36,0.305999994277954,0,0,0.277999997138977,0.361000001430511,0.0560000017285347,0.277999997138977,7.193173
1237663782590414994,8.34206933021776,-1.12129091288849,17.48612,15.95681,15.52092,15.28303,15.16948,0.006635913,25.18432,27,0,0.444000005722046,0.0740000009536743,0.185000002384186,0.185000002384186,0.111000001430511,0.703999996185303,6.764966
1237652629102329865,8.69931174915685,-10.7804894263778,20.08363,18.49908,17.84534,17.536,17.35035,0.02156704,4.965604,45,0.488999992609024,0,0.0670000016689301,0.377999991178513,0.0670000016689301,0,0.444000005722046,8.179228
1237657192520024217,9.66842257718133,1.14070370242408,19.43763,18.26206,17.82998,17.63087,17.58295,0.01410198,7.305876,40,0.550000011920929,0.125,0,0.125,0.200000002980232,0,0.25,7.337862
1237663716555489416,9.73062996832846,0.992435476964613,18.96063,17.91803,17.59803,17.43024,17.4035,0.02607202,7.38048,37,0.0540000014007092,0,0,0.945999979972839,0,0,0.945999979972839,7.816566
1237663716555489322,9.80588680001205,0.864161901337002,14.88868,13.20079,12.34087,11.91522,11.58778,0.01393385,31.73872,39,0.0769999995827675,0,0.922999978065491,0,0,0,0.922999978065491,9.919431
1237663716555489322,9.80588680001205,0.864161901337002,14.88868,13.20079,12.34087,11.91522,11.58778,0.01393385,31.73872,61,0.0329999998211861,0,0.869000017642975,0.0659999996423721,0.0160000007599592,0.0160000007599592,0.934000015258789,9.919431
1237663716555489321,9.82433382693205,0.912766207794579,15.56567,13.73314,12.96098,12.57486,12.28459,0.01414404,10.54777,28,0.78600001335144,0,0,0.0359999984502792,0.179000005125999,0,0.0359999984502792,9.777678
1237663716555489327,9.82832553218179,0.891993679273859,16.10559,14.83707,14.38431,14.1182,13.9297,0.01370222,16.41198,39,0.153999999165535,0,0.666999995708466,0.128000006079674,0.0509999990463257,0,0.795000016689301,8.272658
1237652949066776633,9.84533702433848,-8.82346122068263,17.19795,16.26266,15.8779,15.75143,16.17721,0.01919787,15.25899,20,0.0500000007450581,0.0500000007450581,0,0.0500000007450581,0.800000011920929,0.0500000007450581,0.100000001490116,7.704714
1237656971300831315,10.2187819680952,-0.525141106436279,19.3187,18.09761,17.67156,17.43686,17.3185,0.02014528,4.460066,33,0.545000016689301,0.0299999993294477,0,0.211999997496605,0.211999997496605,0,0.241999998688698,8.037029
1237663716555686048,10.2681071563936,0.908100713186227,18.53682,17.5631,17.26146,17.10911,17.02651,0.01884919,4.980602,55,0.50900000333786,0.0729999989271164,0,0.236000001430511,0.164000004529953,0.0179999992251396,0.308999985456467,7.726889
1237657190909935743,10.8660010244192,-0.124924808803279,15.03488,13.62334,12.98092,12.64165,12.43609,0.01390596,21.6428,34,0,0.028999999165535,0.971000015735626,0,0,0,1,9.080142
1237652948530364532,10.9808346667515,-9.22956551913051,22.03421,20.47785,19.44177,19.68949,19.29922,0.0200209,1.755546,63,0.189999997615814,0.0790000036358833,0.0160000007599592,0.0949999988079071,0.602999985218048,0.0160000007599592,0.189999997615814,7.166566
1237652948530364532,10.9808346667515,-9.22956551913051,22.03421,20.47785,19.44177,19.68949,19.29922,0.0200209,1.755546,26,0.19200000166893,0.19200000166893,0,0.231000006198883,0.268999993801117,0.115000002086163,0.423000007867813,7.166566
1237663782591791113,11.3900431754537,-1.10317043048168,16.93106,16.2043,15.86998,15.74219,15.41628,0.01366896,23.39721,59,0.168999999761581,0,0,0.186000004410744,0.492000013589859,0.152999997138977,0.186000004410744,6.682149
1237652946920013957,11.5366797351297,-10.4086257719244,18.87969,17.94565,17.80241,17.85473,17.66729,0.01304421,2.845749,63,0.555999994277954,0,0,0.0790000036358833,0.365000009536743,0,0.0790000036358833,7.130076
1237666340797743218,12.3987255826388,1.11544017976047,16.64812,14.84092,13.96597,13.48789,13.11126,0.01756198,41.18827,28,0,0,0,1,0,0,1,9.358315
1237666340797743218,12.3987255826388,1.11544017976047,16.64812,14.84092,13.96597,13.48789,13.11126,0.01756198,41.18827,31,0.0320000015199184,0.0649999976158142,0,0.902999997138977,0,0,0.967999994754791,9.358315
1237666340797743218,12.3987255826388,1.11544017976047,16.64812,14.84092,13.96597,13.48789,13.11126,0.01756084,41.18827,28,0,0,0,1,0,0,1,9.358315
1237666340797743218,12.3987255826388,1.11544017976047,16.64812,14.84092,13.96597,13.48789,13.11126,0.01756084,41.18827,31,0.0320000015199184,0.0649999976158142,0,0.902999997138977,0,0,0.967999994754791,9.358315
1237666340797743218,12.3987255826388,1.11544017976047,16.64812,14.84092,13.96597,13.48789,13.11126,0.0175677,41.18827,31,0.0320000015199184,0.0649999976158142,0,0.902999997138977,0,0,0.967999994754791,9.358371
1237666340797743218,12.3987255826388,1.11544017976047,16.64812,14.84092,13.96597,13.48789,13.11126,0.0175677,41.18827,28,0,0,0,1,0,0,1,9.358371
1237663785276604614,12.4670802975147,0.963319265948951,17.17625,15.89175,15.26813,14.83689,14.37569,0.01534577,9.993964,37,0.0540000014007092,0.243000000715256,0,0.703000009059906,0,0,0.945999979972839,9.027727
1237663782592446479,12.8753053544521,-1.25311703248341,16.37147,14.6963,13.94188,13.58879,13.36786,0.01866714,13.73072,26,0.884999990463257,0,0.0379999987781048,0.0379999987781048,0,0.0379999987781048,0.0769999995827675,9.416925
1237656971302010957,12.9984146067665,-0.486726727773883,15.5335,14.62543,14.24537,14.06225,13.90521,0.005422444,10.60346,61,0.704999983310699,0,0,0.148000001907349,0.0659999996423721,0.0820000022649765,0.148000001907349,7.377749
1237656971302010957,12.9984146067665,-0.486726727773883,15.5335,14.62543,14.24537,14.06225,13.90521,0.005429472,10.60346,61,0.704999983310699,0,0,0.148000001907349,0.0659999996423721,0.0820000022649765,0.148000001907349,7.37897
1237656971302010957,12.9984146067665,-0.486726727773883,15.5335,14.62543,14.24537,14.06225,13.90521,0.00542171,10.60346,61,0.704999983310699,0,0,0.148000001907349,0.0659999996423721,0.0820000022649765,0.148000001907349,7.377499
1237656971302010958,12.9989159830287,-0.489299561457271,17.05731,17.01471,16.8853,17.08831,16.83506,0.005384109,106.7312,20,0.600000023841858,0,0,0.0500000007450581,0.25,0.100000001490116,0.0500000007450581,6.227775
1237666340798136329,13.2198777814104,1.21408709130379,16.37854,15.43666,14.94736,14.80144,14.74033,0.005943581,22.14446,47,0.190999999642372,0.27700001001358,0.105999998748302,0.382999986410141,0.0209999997168779,0.0209999997168779,0.765999972820282,6.817138
1237666340798136329,13.2198777814104,1.21408709130379,16.37854,15.43666,14.94736,14.80144,14.74033,0.005918295,22.14446,47,0.190999999642372,0.27700001001358,0.105999998748302,0.382999986410141,0.0209999997168779,0.0209999997168779,0.765999972820282,6.814142
1237666340798136329,13.2198777814104,1.21408709130379,16.37854,15.43666,14.94736,14.80144,14.74033,0.005938642,22.14446,47,0.190999999642372,0.27700001001358,0.105999998748302,0.382999986410141,0.0209999997168779,0.0209999997168779,0.765999972820282,6.816468
1237652900754227369,14.1872044674482,-9.80479059523066,19.46216,17.69183,17.2652,17.06699,17.7215,0.01898528,12.25454,50,0.379999995231628,0.0199999995529652,0.0199999995529652,0.200000002980232,0.360000014305115,0.0199999995529652,0.239999994635582,7.530842
1237663785277456554,14.4857729627203,0.869225324787535,17.86418,17.04298,16.82791,16.74591,16.63895,0.007608677,8.376406,36,0.333000004291534,0,0.0280000008642673,0.277999997138977,0.305999994277954,0.0560000017285347,0.305999994277954,6.491801
1237652947458392293,15.0308615073394,-10.0415195062121,18.45333,17.21412,16.75671,16.52405,16.3213,0.02988966,13.59049,37,0.351000010967255,0.351000010967255,0.0810000002384186,0.162000000476837,0.0540000014007092,0,0.595000028610229,8.209
1237652947458719903,15.7666516063909,-9.83323347596983,17.85558,16.85301,16.51961,16.35271,16.23232,0.02316679,27.92508,58,0.137999996542931,0.034000001847744,0.103000000119209,0.207000002264977,0.189999997615814,0.328000009059906,0.344999998807907,7.735249
1237663783130562587,15.8079010671602,-0.71237171264669,17.99212,16.34031,15.60665,15.22616,15.0822,0.0169473,15.41284,31,0.805999994277954,0,0,0,0.194000005722046,0,0,8.464402
1237663783130693909,16.1092320858932,-0.65964924053167,19.72467,18.20448,17.52895,17.23153,17.0301,0.01665775,5.471124,30,0.400000005960464,0,0.0329999998211861,0.43299999833107,0.100000001490116,0.0329999998211861,0.467000007629395,8.163447
1237666338115158357,16.4759518691002,-0.986026110534459,18.11821,17.10959,16.751,16.59399,16.46798,0.01766924,11.65676,29,0.103000000119209,0,0,0.137999996542931,0.75900000333786,0,0.137999996542931,7.47312
1237666338115158357,16.4759518691002,-0.986026110534459,18.11821,17.10959,16.751,16.59399,16.46798,0.01766924,11.65676,61,0.180000007152557,0,0.0160000007599592,0.638999998569489,0.130999997258186,0.0329999998211861,0.656000018119812,7.47312
1237666339725770939,16.4983027000021,0.268886333375142,19.00443,18.09257,17.84796,17.73193,17.63263,0.01973394,3.427004,33,0.666999995708466,0,0.0610000006854534,0.151999995112419,0.120999999344349,0,0.211999997496605,7.650833
1237666339725770939,16.4983027000021,0.268886333375142,19.00443,18.09257,17.84796,17.73193,17.63263,0.01974288,3.427004,33,0.666999995708466,0,0.0610000006854534,0.151999995112419,0.120999999344349,0,0.211999997496605,7.651189
1237663204921377116,16.5298802466805,0.776006854329424,17.27992,16.59195,16.12005,15.91237,16.02227,0.01735147,43.77134,28,0.0710000023245811,0.64300000667572,0.0359999984502792,0.14300000667572,0.10700000077486,0,0.820999979972839,7.634043
1237663204921442400,16.6164687612821,0.650106677223189,19.02148,17.84466,17.35932,17.18114,17.04379,0.01955459,6.075122,32,0.781000018119812,0,0.0309999994933605,0.125,0.061999998986721,0,0.156000003218651,7.852024
1237663785278505085,16.8275797746077,0.934213238677723,20.31159,18.1228,17.42145,17.12191,16.96991,0.01803367,9.15083,58,0.602999985218048,0,0.017000000923872,0.103000000119209,0.275999993085861,0,0.120999999344349,7.763651
1237663784742092934,17.8979991865289,0.462753227833065,16.84194,15.71615,15.18279,14.88968,14.68475,0.01517405,13.20086,53,0.0939999967813492,0,0.0189999993890524,0.887000024318695,0,0,0.906000018119812,8.413774
1237663783131480130,17.9439911991549,-0.664346861366919,15.54783,13.92229,13.29209,12.97026,12.77154,0.01794705,8.154629,45,0.755999982357025,0,0.111000001430511,0.0670000016689301,0.0670000016689301,0,0.178000003099442,9.73167
1237663204922163471,18.2618300389514,0.678096317765032,18.56353,17.63292,17.35434,17.27807,17.16982,0.01501068,9.549471,36,0.138999998569489,0.333000004291534,0.0280000008642673,0.166999995708466,0.305999994277954,0.0280000008642673,0.527999997138977,7.02086
1237652899682254954,18.317220605377,-10.4816586429146,17.606,16.58464,16.19098,16.03205,15.89177,0.02238401,14.40252,26,0.0379999987781048,0.0379999987781048,0.0379999987781048,0.384999990463257,0.5,0,0.462000012397766,7.770863
1237678617426001986,18.6556992248094,1.18151971908891,15.84674,14.64268,14.07204,13.76557,13.59105,0.0154446,24.32665,55,0.127000004053116,0.654999971389771,0.0179999992251396,0.164000004529953,0.0359999984502792,0,0.836000025272369,8.323465
1237678617426001986,18.6556992248094,1.18151971908891,15.84674,14.64268,14.07204,13.76557,13.59105,0.0154446,24.32665,38,0.0260000005364418,0.0529999993741512,0,0.131999999284744,0.788999974727631,0,0.184000000357628,8.323465
1237656970767630425,18.6610240628357,-1.02064058443823,15.75674,13.84968,12.87973,12.40283,12.09635,0.01857966,15.34946,32,0.40599998831749,0,0.0309999994933605,0.561999976634979,0,0,0.593999981880188,10.05645
1237666340800495710,18.6972315675276,1.12128750125554,16.47625,15.08163,14.35788,13.96916,13.62337,0.01579879,14.12213,59,0.068000003695488,0.034000001847744,0.017000000923872,0.880999982357025,0,0,0.931999981403351,9.021859
1237666340800495710,18.6972315675276,1.12128750125554,16.47625,15.08163,14.35788,13.96916,13.62337,0.01579879,14.12213,29,0.034000001847744,0.034000001847744,0.034000001847744,0.897000014781952,0,0,0.966000020503998,9.021859
1237663782595002475,18.7195259113248,-1.09531752110865,17.86246,16.77535,16.3584,16.11903,15.97216,0.006760948,12.66116,47,0.552999973297119,0.0209999997168779,0,0.319000005722046,0.105999998748302,0,0.340000003576279,6.750538
1237666338116206712,18.8768543283952,-0.860976088867539,14.51006,13.22775,12.74925,12.54914,12.51685,0.005860302,57.59669,32,0.0309999994933605,0.906000018119812,0,0,0,0.061999998986721,0.906000018119812,7.52595
1237666338116206709,18.8909336499151,-0.858661892087649,16.45875,16.14016,16.13019,17.03542,16.89366,0.005564035,58.66285,29,0.0689999982714653,0.103000000119209,0,0.034000001847744,0.792999982833862,0,0.137999996542931,6.389509
1237666338116206710,18.8933685437494,-0.862802601999612,16.89804,16.79304,16.7235,17.243,17.35058,0.005585466,2.97007,27,0.148000001907349,0.148000001907349,0,0.0370000004768372,0.666999995708466,0,0.185000002384186,6.476165
1237666338116337885,19.0872073584376,-0.911384742074983,17.96467,17.30802,17.11766,17.13766,17.20398,0.005575967,11.79107,31,0.386999994516373,0,0.0320000015199184,0.194000005722046,0.323000013828278,0.0649999976158142,0.225999996066093,6.166558
1237678617426198863,19.1497670108677,1.2022706123665,17.91399,16.86979,16.40849,16.2405,16.33013,0.01694357,17.09321,60,0.333000004291534,0.0329999998211861,0.0500000007450581,0.367000013589859,0.216999992728233,0,0.449999988079071,7.50157
1237666339726950562,19.1864541528237,0.405578587406102,19.2182,18.21841,17.95673,17.82212,17.7576,0.0242692,3.285893,31,0.547999978065491,0,0,0.225999996066093,0.225999996066093,0,0.225999996066093,7.849383
1237652947997163668,19.3771361800172,-9.29676796484783,16.85606,16.01965,15.7872,15.66814,15.60716,0.006478631,20.07931,33,0.0299999993294477,0.181999996304512,0.0299999993294477,0.303000003099442,0.151999995112419,0.303000003099442,0.514999985694885,6.415638
1237663782595330346,19.512475452453,-1.25119305442403,18.81425,17.65997,17.25464,17.02322,16.87043,0.02982188,10.64659,32,0.0309999994933605,0,0,0.968999981880188,0,0,0.968999981880188,8.070112
1237649920578289730,19.6937111032721,14.9896631863405,16.94864,16.42965,16.2035,16.16815,15.75553,0.02275086,14.4989,52,0.0189999993890524,0,0.0579999983310699,0.0769999995827675,0.846000015735626,0,0.135000005364418,7.770051
1237652900756652144,19.8095135993681,-9.59617487262011,18.35349,17.65672,17.77286,17.9062,19.96051,0.0063787,7.737541,34,0.0879999995231628,0,0.028999999165535,0.0590000003576279,0.735000014305115,0.0879999995231628,0.0879999995231628,6.029006
1237666339190472796,19.9721783009281,-0.0877238132844106,19.07782,18.06577,17.75899,17.60351,17.50406,0.01770948,2.79264,31,0.483999997377396,0.0649999976158142,0,0.257999986410141,0.194000005722046,0,0.323000013828278,7.691528
1237666339190472839,20.028296543477,-0.205443438719957,16.36965,15.24997,14.86659,14.69366,14.87265,0.005809776,25.24682,26,0.0379999987781048,0.0379999987781048,0.0379999987781048,0.884999990463257,0,0,0.962000012397766,6.760242
1237663784206139576,20.0322101374103,0.0770202117298563,16.77855,15.489,14.81434,14.4779,14.16392,0.01857551,10.14461,29,0.207000002264977,0.344999998807907,0.137999996542931,0.310000002384186,0,0,0.792999982833862,8.988441
1237663785280012393,20.262340161748,0.851469776267419,17.89963,17.11282,16.88263,16.77845,16.68372,0.008134025,6.353119,26,0.577000021934509,0,0.0769999995827675,0.231000006198883,0.115000002086163,0,0.30799999833107,6.874296
1237666338653732905,20.319180608146,-0.544479092055593,15.51904,13.68673,12.93651,12.58142,12.31627,0.01743267,36.44415,29,0.034000001847744,0.689999997615814,0.103000000119209,0.0689999982714653,0,0.103000000119209,0.861999988555908,9.626724
1237678617426788550,20.4387264929441,1.26506546652467,19.3045,17.86914,17.173,16.85279,16.68731,0.01783181,7.016512,53,0,0,0,0.0189999993890524,0.981000006198883,0,0.0189999993890524,-9999
